Name	Length	EffectiveLength	TPM	NumReads
FBtr0071636	5003	4829.456	5.102765	189.490
FBtr0342874	4475	4301.456	13.407802	443.462
FBtr0071343	386	212.923	135.542993	221.913
FBtr0340342	481	307.838	2.571715	6.087
FBtr0082712	4337	4163.456	10.214351	327.000
FBtr0082143	990	816.589	0.000000	0.000
FBtr0081371	2512	2338.456	0.000000	0.000
FBtr0070609	2773	2599.456	2.254549	45.064
FBtr0340201	2683	2509.456	1.364745	26.334
FBtr0070610	2818	2644.456	2.878105	58.523
FBtr0340202	3701	3527.456	0.796926	21.615
FBtr0070608	2703	2529.456	0.662488	12.885
FBtr0082234	660	486.735	5.160508	19.314
FBtr0300043	640	466.744	0.835910	3.000
FBtr0079716	767	593.698	0.219054	1.000
FBtr0085099	3478	3304.456	6.083252	154.568
FBtr0085097	3457	3283.456	5.787351	146.115
FBtr0334310	3535	3361.456	2.332352	60.284
FBtr0300939	3571	3397.456	2.872214	75.033
FBtr0078328	10465	10291.456	6.160015	487.463
FBtr0078329	11414	11240.456	1.816476	156.999
FBtr0112830	10703	10529.456	2.706332	219.114
FBtr0333284	9982	9808.456	9.845835	742.568
FBtr0076124	1984	1810.456	2.215819	30.846
FBtr0076127	2068	1894.456	0.642505	9.359
FBtr0076125	1890	1716.456	0.989340	13.058
FBtr0076126	2563	2389.456	2.121764	38.983
FBtr0076128	2056	1882.456	0.673824	9.753
FBtr0077082	5102	4928.456	0.424662	16.093
FBtr0300010	4059	3885.456	0.335587	10.026
FBtr0072116	1608	1434.456	0.181326	2.000
FBtr0332634	1027	853.456	0.775960	5.092
FBtr0075957	1023	849.456	9.937413	64.908
FBtr0310272	2101	1927.456	1.538741	22.805
FBtr0074527	2126	1952.456	35.933910	539.472
FBtr0074528	1928	1754.456	7.985157	107.723
FBtr0074456	2564	2390.456	26.286090	483.159
FBtr0074455	3032	2858.456	22.604935	496.841
FBtr0433504	760	586.702	3.752628	16.929
FBtr0073510	640	466.744	151.149530	542.461
FBtr0081958	1078	904.456	0.411841	2.864
FBtr0340014	1142	968.456	0.286816	2.136
FBtr0078472	4964	4790.456	4.603638	169.575
FBtr0334088	5378	5204.456	4.208710	168.425
FBtr0070561	948	774.624	0.000000	0.000
FBtr0332494	868	694.638	0.000000	0.000
FBtr0333837	2640	2466.456	0.052994	1.005
FBtr0075953	2643	2469.456	0.052912	1.005
FBtr0085319	8682	8508.456	18.849008	1233.168
FBtr0078240	3490	3316.456	0.037921	0.967
FBtr0308647	2683	2509.456	0.053245	1.027
FBtr0308648	2905	2731.456	0.047879	1.006
FBtr0077080	1141	967.456	86.996974	647.170
FBtr0100168	1293	1119.456	0.767321	6.605
FBtr0073789	1136	962.456	30.726799	227.395
FBtr0085568	2053	1879.456	0.023062	0.333
FBtr0085569	2068	1894.456	0.022895	0.334
FBtr0339182	2048	1874.456	0.023118	0.333
FBtr0076022	1834	1660.456	242.566537	3097.000
FBtr0331925	3081	2907.456	3.728673	83.359
FBtr0086516	3249	3075.456	33.680000	796.461
FBtr0305333	3305	3131.456	1.792824	43.168
FBtr0076353	2741	2567.456	0.008366	0.165
FBtr0344949	5227	5053.456	0.041215	1.601
FBtr0331536	3326	3152.456	0.078421	1.901
FBtr0332665	2763	2589.456	0.008305	0.165
FBtr0332666	2967	2793.456	0.007778	0.167
FBtr0303281	422	248.880	1.045097	2.000
FBtr0084212	1551	1377.456	0.987491	10.459
FBtr0082986	883	709.634	6.414317	35.000
FBtr0091445	1690	1516.456	18.781547	219.000
FBtr0086647	2418	2244.456	9.857797	170.127
FBtr0070756	1448	1274.456	35.364712	346.560
FBtr0091770	540	366.805	0.000000	0.000
FBtr0084656	2889	2715.456	41.831846	873.439
FBtr0345218	2907	2733.456	15.066931	316.679
FBtr0084657	3207	3033.456	2.146521	50.068
FBtr0331437	3655	3481.456	0.901614	24.136
FBtr0331438	3380	3206.456	8.157437	201.123
FBtr0077765	3618	3444.456	1.867034	49.449
FBtr0077766	3232	3058.456	6.986046	164.292
FBtr0083053	723	549.715	38.995037	164.828
FBtr0083054	746	572.708	0.266216	1.172
FBtr0340228	3848	3674.456	0.017696	0.500
FBtr0081029	3800	3626.456	0.017932	0.500
FBtr0302165	1751	1577.456	2.574876	31.232
FBtr0072179	1660	1486.456	69.862349	798.506
FBtr0343336	1985	1811.456	2.517866	35.071
FBtr0343337	1807	1633.456	40.062959	503.192
FBtr0088046	1593	1419.456	185.166088	2021.000
FBtr0300598	3913	3739.456	8.809145	253.294
FBtr0300596	3874	3700.456	113.974902	3243.004
FBtr0300597	4146	3972.456	2.077729	63.465
FBtr0340016	3916	3742.456	9.870611	284.043
FBtr0339718	7650	7476.456	0.075235	4.325
FBtr0085460	7577	7403.456	0.076390	4.349
FBtr0339717	7623	7449.456	0.075658	4.334
FBtr0089761	1561	1387.456	1.618912	17.271
FBtr0301713	1566	1392.456	4.226320	45.251
FBtr0089760	1322	1148.456	41.500225	366.478
FBtr0087329	1800	1626.456	0.000000	0.000
FBtr0074348	1707	1533.456	25.419009	299.718
FBtr0306120	366	192.937	0.000000	0.000
FBtr0076069	2148	1974.456	0.000000	0.000
FBtr0110808	6818	6644.456	0.071514	3.654
FBtr0301070	4318	4144.456	0.026776	0.853
FBtr0082290	1337	1163.456	187.009245	1673.000
FBtr0072153	1859	1685.456	3.930050	50.933
FBtr0072155	1929	1755.456	1.122783	15.155
FBtr0072154	1657	1483.456	41.722347	475.912
FBtr0079960	2205	2031.456	55.440547	866.000
FBtr0086505	1270	1096.456	15.538074	131.000
FBtr0078509	11411	11237.456	15.512486	1340.394
FBtr0306107	12169	11995.456	4.842163	446.621
FBtr0078038	1533	1359.456	23.916186	250.000
FBtr0333709	652	478.737	16.030640	59.011
FBtr0075066	648	474.738	6143.662717	22426.662
FBtr0347494	1139	965.456	1.121150	8.323
FBtr0074465	1309	1135.456	16.951515	148.000
FBtr0345581	2182	2008.456	0.000000	0.000
FBtr0071781	1737	1563.456	0.000000	0.000
FBtr0346030	609	435.781	0.012377	0.041
FBtr0333617	1754	1580.456	231.367338	2811.690
FBtr0075501	1820	1646.456	9.833649	124.494
FBtr0075500	2018	1844.456	237.655793	3370.541
FBtr0075499	1870	1696.456	2.294527	29.931
FBtr0333618	2304	2130.456	4.196181	68.740
FBtr0333619	2233	2059.456	2.500954	39.604
FBtr0083373	2341	2167.456	22.020785	367.000
FBtr0074693	5498	5324.456	30.677966	1255.986
FBtr0073503	2505	2331.456	0.005848	0.105
FBtr0346268	2632	2458.456	0.005601	0.106
FBtr0086054	2461	2287.456	11.622248	204.421
FBtr0086053	1959	1785.456	6.972653	95.726
FBtr0086055	2042	1868.456	10.252538	147.298
FBtr0086056	1983	1809.456	5.502254	76.555
FBtr0334733	1041	867.456	0.103232	0.689
FBtr0083326	1749	1575.456	0.113403	1.374
FBtr0345255	1093	919.456	0.094424	0.668
FBtr0083325	1842	1668.456	0.176948	2.270
FBtr0344392	2067	1893.456	0.176056	2.563
FBtr0344391	1719	1545.456	1.546333	18.376
FBtr0082179	1410	1236.456	7.263936	69.061
FBtr0331634	490	316.831	0.000000	0.000
FBtr0073590	3776	3602.456	5.631744	156.000
FBtr0076293	1722	1548.456	0.251965	3.000
FBtr0071299	4267	4093.456	23.797518	749.040
FBtr0077166	855	681.645	49.533358	259.620
FBtr0073777	2510	2336.456	156.410439	2810.000
FBtr0075363	3686	3512.456	25.627192	692.142
FBtr0302082	5384	5210.456	6.791205	272.086
FBtr0074784	5260	5086.456	8.614324	336.914
FBtr0080937	529	355.809	39.657589	108.499
FBtr0079138	863	689.639	0.565739	3.000
FBtr0100285	829	655.667	58.919042	297.045
FBtr0330308	13232	13058.456	5.550246	557.298
FBtr0084668	13284	13110.456	5.801918	584.888
FBtr0306172	13284	13110.456	7.390201	745.001
FBtr0084667	8876	8702.456	2.140122	143.207
FBtr0339135	13311	13137.456	5.698119	575.607
FBtr0345508	1474	1300.456	1.539747	15.397
FBtr0070253	859	685.641	0.259063	1.366
FBtr0339576	905	731.630	4.283524	24.098
FBtr0339577	855	681.645	19.057566	99.887
FBtr0300352	799	625.683	0.160749	0.773
FBtr0084572	4088	3914.456	3.156234	95.000
FBtr0084573	3590	3416.456	11.762500	309.000
FBtr0084981	957	783.617	1.327710	8.000
FBtr0091659	755	581.705	0.275150	1.231
FBtr0075886	1488	1314.456	44.986964	454.690
FBtr0332076	1568	1394.456	8.049558	86.310
FBtr0333183	1101	927.456	0.456440	3.255
FBtr0333184	986	812.591	0.617190	3.856
FBtr0070642	729	555.713	29.033192	124.059
FBtr0306921	2631	2457.456	0.892772	16.870
FBtr0306922	2694	2520.456	0.721011	13.973
FBtr0111126	2156	1982.456	45.862274	699.105
FBtr0334157	2764	2590.456	2.676049	53.303
FBtr0084027	1949	1775.456	4.639568	63.339
FBtr0333928	2280	2106.456	1.893009	30.661
FBtr0100456	1515	1341.456	0.000000	0.000
FBtr0321292	586	412.790	0.000000	0.000
FBtr0343412	1854	1680.456	91.985102	1188.578
FBtr0071372	1309	1135.456	297.501634	2597.422
FBtr0078462	5063	4889.456	13.645008	513.000
FBtr0302338	2006	1832.456	47.621822	671.000
FBtr0073338	965	791.608	2.957189	18.000
FBtr0078712	1080	906.456	17.934135	125.000
FBtr0074827	1527	1353.456	0.192178	2.000
FBtr0077038	904	730.630	0.178000	1.000
FBtr0073073	387	213.922	4.863527	8.000
FBtr0073638	1298	1124.456	0.000000	0.000
FBtr0334297	1006	832.456	0.070327	0.450
FBtr0082870	626	452.756	75.416126	262.550
FBtr0088448	1866	1692.456	0.000000	0.000
FBtr0088449	1863	1689.456	0.000000	0.000
FBtr0082876	3193	3019.456	0.000000	0.000
FBtr0085867	1060	886.456	0.000000	0.000
FBtr0088274	989	815.590	155.764849	976.842
FBtr0299923	637	463.746	0.076261	0.272
FBtr0345361	1289	1115.456	32.056479	274.948
FBtr0346451	2002	1828.456	1.240283	17.438
FBtr0081501	1485	1311.456	45.275520	456.562
FBtr0076473	1372	1198.456	20.835131	192.000
FBtr0075383	809	635.675	0.000000	0.000
FBtr0073228	828	654.667	54.629741	275.000
FBtr0075735	913	739.629	0.351668	2.000
FBtr0081585	3262	3088.456	0.000000	0.000
FBtr0302283	3070	2896.456	24.111507	537.000
FBtr0075819	2500	2326.456	56.963460	1019.000
FBtr0290296	940	766.626	0.000000	0.000
FBtr0081671	935	761.626	0.000000	0.000
FBtr0082260	3628	3454.456	16.564945	440.000
FBtr0346090	1868	1694.456	0.292204	3.807
FBtr0073821	1488	1314.456	3.877733	39.193
FBtr0085186	1212	1038.456	0.000000	0.000
FBtr0081853	2146	1972.456	18.725268	284.000
FBtr0080482	656	482.736	0.000000	0.000
FBtr0071132	8365	8191.456	19.564428	1232.285
FBtr0344137	6384	6210.456	12.628290	603.047
FBtr0070735	1032	858.456	0.151495	1.000
FBtr0074900	970	796.605	2.127707	13.033
FBtr0074901	627	453.755	0.542056	1.891
FBtr0344084	1696	1522.456	0.291832	3.416
FBtr0071686	5069	4895.456	12.539085	472.000
FBtr0089573	3169	2995.456	56.891784	1310.375
FBtr0301171	3192	3018.456	5.929825	137.629
FBtr0089572	3187	3013.456	3.107155	71.996
FBtr0085559	2066	1892.456	0.331025	4.817
FBtr0085560	1644	1470.456	31.767344	359.183
FBtr0343646	983	809.592	0.321278	2.000
FBtr0082648	2464	2290.456	0.681360	12.000
FBtr0075689	584	410.791	0.633179	2.000
FBtr0100164	774	600.695	5244.097385	24221.897
FBtr0310482	1186	1012.456	10.501059	81.751
FBtr0079888	791	617.687	69.765074	331.352
FBtr0072672	3592	3418.456	69.498556	1826.791
FBtr0072675	3446	3272.456	8.050320	202.568
FBtr0072673	3454	3280.456	6.282143	158.462
FBtr0072674	3369	3195.456	98.376897	2417.180
FBtr0078199	1617	1443.456	81.984592	909.952
FBtr0078200	1975	1801.456	17.316758	239.868
FBtr0331722	1302	1128.456	2.235761	19.400
FBtr0308644	1547	1373.456	5.654223	59.713
FBtr0073807	1451	1277.456	1.738557	17.077
FBtr0340395	1622	1448.456	5.010985	55.810
FBtr0345206	883	709.634	0.000000	0.000
FBtr0083465	756	582.705	0.000000	0.000
FBtr0300775	863	689.639	25.835424	137.000
FBtr0073244	2631	2457.456	15.664732	296.000
FBtr0301452	2551	2377.456	8.642942	158.000
FBtr0305317	2217	2043.456	15.719861	247.000
FBtr0078068	4155	3981.456	30.450109	932.210
FBtr0332340	4346	4172.456	2.206464	70.790
FBtr0073451	799	625.683	12.887071	62.000
FBtr0077339	1875	1701.456	0.000000	0.000
FBtr0091811	1023	849.456	0.412559	2.695
FBtr0084511	5405	5231.456	83.812318	3371.425
FBtr0084512	3151	2977.456	2.252758	51.575
FBtr0079510	4539	4365.456	3.146219	105.609
FBtr0335488	4591	4417.456	21.672084	736.132
FBtr0335487	4564	4390.456	4.337625	146.435
FBtr0079511	4476	4302.456	12.720069	420.813
FBtr0079513	4503	4329.456	10.183502	339.011
FBtr0304693	687	513.724	1809.307523	7147.029
FBtr0084868	729	555.713	31.118727	132.971
FBtr0310458	317	143.961	0.000000	0.000
FBtr0079287	2672	2498.456	3.150206	60.519
FBtr0343155	2595	2421.456	86.119678	1603.474
FBtr0083354	1103	929.456	76.257894	545.000
FBtr0080953	1184	1010.456	0.000000	0.000
FBtr0332225	1546	1372.456	0.000000	0.000
FBtr0305336	1060	886.456	0.000000	0.000
FBtr0077922	776	602.694	0.000000	0.000
FBtr0344565	5129	4955.456	89.428541	3407.554
FBtr0344567	4324	4150.456	2.271282	72.485
FBtr0344568	5320	5146.456	23.342915	923.733
FBtr0344566	4996	4822.456	5.689850	210.985
FBtr0083733	3258	3084.456	7.756347	183.958
FBtr0331217	2882	2708.456	0.029409	0.612
FBtr0331221	8906	8732.456	0.032564	2.187
FBtr0331222	763	589.699	0.312393	1.416
FBtr0331216	9188	9014.456	0.031345	2.173
FBtr0301972	783	609.688	0.064320	0.302
FBtr0290295	2768	2594.456	0.030787	0.614
FBtr0331220	9009	8835.456	0.035781	2.431
FBtr0331218	9186	9012.456	0.034919	2.420
FBtr0331219	2907	2733.456	0.040222	0.845
FBtr0332427	3278	3104.456	0.000000	0.000
FBtr0084433	2827	2653.456	0.000000	0.000
FBtr0339079	7419	7245.456	1.604536	89.392
FBtr0339076	7028	6854.456	1.338687	70.556
FBtr0339077	7114	6940.456	2.198806	117.343
FBtr0339080	7700	7526.456	2.274827	131.650
FBtr0339082	6833	6659.456	4.881838	249.980
FBtr0339074	7239	7065.456	2.160961	117.401
FBtr0339078	7253	7079.456	0.758119	41.269
FBtr0339081	7638	7464.456	1.341820	77.015
FBtr0339075	4880	4706.456	1.668855	60.394
FBtr0079486	1262	1088.456	0.358449	3.000
FBtr0342915	3326	3152.456	0.417856	10.129
FBtr0080637	3323	3149.456	0.421300	10.203
FBtr0074696	1230	1056.456	12.636117	102.647
FBtr0084847	2104	1930.456	0.202106	3.000
FBtr0343289	1070	896.456	9.667913	66.641
FBtr0072205	950	776.623	6.255994	37.359
FBtr0085015	2890	2716.456	12.890833	269.257
FBtr0085016	2882	2708.456	3.252828	67.743
FBtr0331627	1317	1143.456	1.923274	16.910
FBtr0080573	3003	2829.456	0.730010	15.882
FBtr0082969	1279	1105.456	0.235291	2.000
FBtr0076963	1031	857.456	0.000000	0.000
FBtr0072692	1952	1778.456	0.877516	12.000
FBtr0303853	536	362.806	0.000000	0.000
FBtr0073404	3979	3805.456	0.043077	1.260
FBtr0073405	4100	3926.456	0.041452	1.251
FBtr0346304	4409	4235.456	0.037818	1.232
FBtr0343584	4033	3859.456	0.042336	1.256
FBtr0084255	646	472.739	4.676756	17.000
FBtr0084302	3742	3568.456	18.258890	501.000
FBtr0343403	2560	2386.456	1.310855	24.054
FBtr0079493	2117	1943.456	28.101892	419.946
FBtr0076620	2770	2596.456	10.657347	212.771
FBtr0073340	1155	981.456	18.153771	137.000
FBtr0085589	1279	1105.456	39.769097	338.042
FBtr0085590	1342	1168.456	0.201563	1.811
FBtr0339110	2538	2364.456	0.037378	0.680
FBtr0339109	2651	2477.456	0.035495	0.676
FBtr0339108	2745	2571.456	0.034071	0.674
FBtr0347194	2091	1917.456	0.000000	0.000
FBtr0077134	1600	1426.456	1.345534	14.758
FBtr0344756	1518	1344.456	44.133206	456.242
FBtr0073819	705	531.721	179.802617	735.128
FBtr0331719	1066	892.456	5.650593	38.776
FBtr0084920	1038	864.456	0.000000	0.000
FBtr0087120	2211	2037.456	42.117556	659.834
FBtr0340276	2198	2024.456	10.332381	160.839
FBtr0089559	2201	2027.456	253.512986	3952.161
FBtr0077154	543	369.804	157.199942	447.000
FBtr0084447	1473	1299.456	0.624537	6.240
FBtr0084449	1642	1468.456	9.409890	106.250
FBtr0084446	1713	1539.456	2.796416	33.102
FBtr0084448	1427	1253.456	2.411328	23.241
FBtr0082966	1185	1011.456	22.244171	173.000
FBtr0344630	4089	3915.456	0.008579	0.258
FBtr0083512	2514	2340.456	0.013728	0.247
FBtr0332174	2812	2638.456	0.012335	0.250
FBtr0332173	2313	2139.456	0.014856	0.244
FBtr0073205	1975	1801.456	0.000000	0.000
FBtr0084341	1164	990.456	0.000000	0.000
FBtr0302454	1342	1168.456	0.274459	2.466
FBtr0081031	1727	1553.456	0.128433	1.534
FBtr0072789	8221	8047.456	210.652025	13034.887
FBtr0332878	7721	7547.456	106.656672	6189.729
FBtr0332879	8317	8143.456	3.099206	194.063
FBtr0332880	8251	8077.456	4.012204	249.196
FBtr0308602	899	725.632	2.240636	12.502
FBtr0071856	772	598.696	143.257727	659.489
FBtr0299793	5651	5477.456	0.700745	29.514
FBtr0340087	6103	5929.456	5.339438	243.441
FBtr0334968	5027	4853.456	23.680782	883.751
FBtr0299791	7553	7379.456	1.386374	78.666
FBtr0334969	5804	5630.456	0.887478	38.422
FBtr0299795	5244	5070.456	1.393623	54.334
FBtr0300526	6467	6293.456	2.259225	109.328
FBtr0299794	5804	5630.456	1.523607	65.963
FBtr0334967	5648	5474.456	11.189650	471.021
FBtr0299792	5397	5223.456	66.541809	2672.610
FBtr0075429	509	335.824	0.387263	1.000
FBtr0082825	807	633.677	0.205234	1.000
FBtr0073717	752	578.705	0.000000	0.000
FBtr0075056	1124	950.456	32.146264	234.934
FBtr0075057	1183	1009.456	11.990077	93.066
FBtr0332386	4614	4440.456	0.382887	13.073
FBtr0331297	5085	4911.456	0.049810	1.881
FBtr0299863	5725	5551.456	0.074380	3.175
FBtr0083138	3634	3460.456	16.536224	440.000
FBtr0080282	589	415.788	0.000000	0.000
FBtr0342579	793	619.687	0.000000	0.000
FBtr0082705	1349	1175.456	0.110640	1.000
FBtr0331936	612	438.778	2.110693	7.121
FBtr0088238	542	368.805	158.704960	450.059
FBtr0333557	1065	891.456	0.145887	1.000
FBtr0088763	543	369.804	0.000000	0.000
FBtr0339534	615	441.775	0.000000	0.000
FBtr0307213	635	461.747	0.011656	0.041
FBtr0071826	491	317.830	0.000000	0.000
FBtr0300692	537	363.806	0.000000	0.000
FBtr0113221	1187	1013.456	14.372431	112.000
FBtr0087532	3417	3243.456	8.486856	211.660
FBtr0087533	3396	3222.456	72.449925	1795.180
FBtr0087534	3961	3787.456	11.027770	321.158
FBtr0303405	1894	1720.456	1.316165	17.412
FBtr0088656	722	548.716	0.237012	1.000
FBtr0087748	592	418.786	1.242179	4.000
FBtr0300731	1546	1372.456	1.627406	17.174
FBtr0071230	1579	1405.456	1.329528	14.368
FBtr0071231	1575	1401.456	0.603441	6.503
FBtr0332628	1595	1421.456	0.544833	5.955
FBtr0080145	521	347.815	0.000000	0.000
FBtr0306114	778	604.692	0.000000	0.000
FBtr0306115	735	561.711	0.000000	0.000
FBtr0081712	1409	1235.456	7.789714	74.000
FBtr0300034	1875	1701.456	0.028615	0.374
FBtr0339829	2062	1888.456	0.025939	0.377
FBtr0339828	1670	1496.456	0.032261	0.371
FBtr0339827	1982	1808.456	0.027021	0.376
FBtr0300033	1994	1820.456	0.026853	0.376
FBtr0300035	1902	1728.456	0.028195	0.375
FBtr0300032	2007	1833.456	0.026673	0.376
FBtr0308847	1952	1778.456	0.027450	0.375
FBtr0340287	5336	5162.456	0.155484	6.172
FBtr0086802	5184	5010.456	0.229141	8.828
FBtr0087806	2865	2691.456	2.251414	46.594
FBtr0339738	2695	2521.456	42.882394	831.406
FBtr0077021	615	441.775	0.000000	0.000
FBtr0087188	943	769.625	0.000000	0.000
FBtr0078140	1726	1552.456	11.079438	132.257
FBtr0336989	1799	1625.456	3.032731	37.905
FBtr0078141	1753	1579.456	1.798135	21.838
FBtr0070392	891	717.634	26.363416	145.475
FBtr0345608	1100	926.456	0.214116	1.525
FBtr0074643	1695	1521.456	36.499385	427.000
FBtr0074314	4471	4297.456	7.015538	231.822
FBtr0340150	5083	4909.456	5.497426	207.528
FBtr0112356	515	341.822	0.000000	0.000
FBtr0343707	686	512.724	0.000000	0.000
FBtr0072537	1117	943.456	55.000721	399.000
FBtr0112488	844	670.651	0.000000	0.000
FBtr0073168	3151	2977.456	0.078758	1.803
FBtr0333137	7025	6851.456	0.016183	0.853
FBtr0073166	2885	2711.456	0.010989	0.229
FBtr0333138	2770	2596.456	0.011421	0.228
FBtr0073167	4340	4166.456	0.027694	0.887
FBtr0083884	268	94.994	0.000000	0.000
FBtr0332106	808	634.676	3.814348	18.615
FBtr0289972	634	460.748	61.806636	218.969
FBtr0300711	633	459.750	14.261678	50.417
FBtr0077764	929	755.627	3.098005	18.000
FBtr0088747	2036	1862.456	0.139656	2.000
FBtr0082304	1528	1354.456	120.982547	1260.000
FBtr0086037	1060	886.456	33.009769	225.000
FBtr0088226	724	550.715	127.982029	541.949
FBtr0083498	914	740.629	0.000000	0.000
FBtr0300996	1589	1415.456	2.331151	25.372
FBtr0110941	5141	4967.456	41.092652	1569.572
FBtr0088748	1786	1612.456	0.000000	0.000
FBtr0073728	466	292.853	54.635371	123.029
FBtr0072033	592	418.786	253.392656	815.962
FBtr0072034	637	463.746	12.630498	45.038
FBtr0086906	2233	2059.456	66.155822	1047.619
FBtr0300048	376	202.933	0.660273	1.030
FBtr0070027	2221	2047.456	20.632358	324.823
FBtr0333546	2211	2037.456	9.173371	143.714
FBtr0333547	2505	2331.456	0.978613	17.544
FBtr0076695	1227	1053.456	16.360804	132.527
FBtr0332137	1216	1042.456	0.807559	6.473
FBtr0070647	2383	2209.456	0.117723	2.000
FBtr0084660	1949	1775.456	14.413567	196.772
FBtr0306171	1271	1097.456	2.612335	22.044
FBtr0084659	1413	1239.456	17.541969	167.183
FBtr0086080	3959	3785.456	8.306369	241.776
FBtr0086081	2488	2314.456	1.314127	23.387
FBtr0086079	3076	2902.456	1.117696	24.944
FBtr0345710	2120	1946.456	6.073539	90.901
FBtr0070501	2013	1839.456	22.221867	314.306
FBtr0273276	2110	1936.456	1.329273	19.793
FBtr0332051	1613	1439.456	24.372441	269.762
FBtr0078554	1713	1539.456	1.202837	14.238
FBtr0089759	4930	4756.456	2.730614	99.868
FBtr0339428	1353	1179.456	34.543509	313.279
FBtr0346634	4514	4340.456	13.816534	461.124
FBtr0089758	6172	5998.456	40.754241	1879.729
FBtr0331561	2723	2549.456	1.956011	38.344
FBtr0089478	2863	2689.456	3.246774	67.143
FBtr0089479	2771	2597.456	5.082644	101.513
FBtr0273284	5092	4918.456	0.000000	0.000
FBtr0342690	4936	4762.456	0.000000	0.000
FBtr0112774	3109	2935.456	0.000000	0.000
FBtr0112775	5113	4939.456	0.000000	0.000
FBtr0085122	1478	1304.456	8.799481	88.261
FBtr0333327	1591	1417.456	8.999194	98.084
FBtr0085123	1651	1477.456	38.172202	433.655
FBtr0086171	1118	944.456	10.472324	76.051
FBtr0086173	1107	933.456	11.786275	84.597
FBtr0086172	1113	939.456	34.241742	247.352
FBtr0331619	1595	1421.456	0.711292	7.774
FBtr0080908	1651	1477.456	13.575602	154.226
FBtr0335234	1756	1582.456	0.041085	0.500
FBtr0084862	1744	1570.456	0.041413	0.500
FBtr0300875	3762	3588.456	0.072074	1.989
FBtr0300876	3681	3507.456	0.074576	2.011
FBtr0302204	928	754.627	0.689358	4.000
FBtr0077016	3233	3059.456	21.723134	511.034
FBtr0076590	1380	1206.456	0.107797	1.000
FBtr0079971	4130	3956.456	0.000000	0.000
FBtr0088273	701	527.724	19.559255	79.367
FBtr0347550	3326	3152.456	1.417158	34.352
FBtr0078958	1114	940.456	43.413410	313.939
FBtr0329972	2067	1893.456	4.407490	64.170
FBtr0329971	2099	1925.456	86.125990	1275.119
FBtr0343808	2069	1895.456	2.107170	30.711
FBtr0300089	607	433.782	0.000000	0.000
FBtr0075274	3675	3501.456	36.770837	990.000
FBtr0082025	1282	1108.456	80.486449	686.000
FBtr0100642	946	772.625	169.839816	1009.000
FBtr0100645	1536	1362.456	0.030463	0.319
FBtr0070660	508	334.824	0.388419	1.000
FBtr0075308	995	821.580	124.419826	786.000
FBtr0071174	4614	4440.456	23.542464	803.827
FBtr0343353	5188	5014.456	3.051950	117.675
FBtr0080835	384	210.925	0.566215	0.918
FBtr0337080	538	364.805	0.029120	0.082
FBtr0346101	2556	2382.456	4.416366	80.905
FBtr0082378	1675	1501.456	16.725399	193.095
FBtr0075837	513	339.822	0.382706	1.000
FBtr0079863	1006	832.456	1.048890	6.714
FBtr0335502	971	797.604	7.710159	47.286
FBtr0076763	846	672.651	27.067944	140.000
FBtr0072226	1593	1419.456	150.350099	1641.000
FBtr0081843	3003	2829.456	20.821512	453.000
FBtr0303406	1868	1694.456	4.785281	62.348
FBtr0084643	1021	847.456	0.306923	2.000
FBtr0339744	1360	1186.456	0.770442	7.029
FBtr0070840	721	547.716	12.926398	54.440
FBtr0075595	1714	1540.456	28.197735	334.000
FBtr0084969	1069	895.456	4.278975	29.462
FBtr0346731	1031	857.456	11.911965	78.538
FBtr0113070	3212	3038.456	13.055700	305.025
FBtr0302929	452	278.859	0.000000	0.000
FBtr0112442	533	359.807	0.000000	0.000
FBtr0344668	16076	15902.456	0.312912	38.262
FBtr0344648	14745	14571.456	0.283484	31.762
FBtr0344651	19353	19179.456	0.261480	38.562
FBtr0344647	15981	15807.456	0.336886	40.948
FBtr0344650	11424	11250.456	0.555313	48.039
FBtr0344649	15534	15360.456	0.261850	30.927
FBtr0344652	16491	16317.456	0.300647	37.722
FBtr0077358	2470	2296.456	0.223076	3.939
FBtr0333714	2398	2224.456	0.402688	6.888
FBtr0333713	973	799.600	19.364048	119.056
FBtr0077359	1069	895.456	2.921702	20.117
FBtr0088077	1038	864.456	1.654882	11.000
FBtr0076515	2472	2298.456	8.645849	152.801
FBtr0301141	2447	2273.456	18.249860	319.028
FBtr0076516	2822	2648.456	3.396611	69.171
FBtr0088463	997	823.580	75.323367	477.000
FBtr0085558	1546	1372.456	72.219447	762.141
FBtr0310278	1388	1214.456	0.053616	0.501
FBtr0075659	1433	1259.456	0.051560	0.499
FBtr0072234	2076	1902.456	111.733862	1634.490
FBtr0343278	2069	1895.456	1.674906	24.411
FBtr0083750	2679	2505.456	1.101364	21.218
FBtr0083749	2281	2107.456	1.823035	29.542
FBtr0335020	2474	2300.456	20.195922	357.240
FBtr0343100	2573	2399.456	7.347352	135.558
FBtr0304672	2304	2130.456	63.326380	1037.386
FBtr0075769	2863	2689.456	0.918619	18.997
FBtr0085470	700	526.724	0.493815	2.000
FBtr0112750	350	176.946	0.000000	0.000
FBtr0345248	437	263.866	8.871677	18.000
FBtr0290228	698	524.724	0.000000	0.000
FBtr0100324	2126	1952.456	5.881612	88.300
FBtr0085897	5055	4881.456	6.839014	256.700
FBtr0331498	295	121.973	1.066235	1.000
FBtr0078868	1769	1595.456	58.039090	712.014
FBtr0334899	2040	1866.456	0.556472	7.986
FBtr0083562	1093	919.456	49.929923	353.000
