Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0073070	1050	1297	813	763	562	450	543	1942	1145	390	773	558	891.75	1210	574	0.511	-0.969	-3.348	0.000814223581644099	0.0132975101241332	0.0888	0.0328	0.059	0.059	TRUE	NA
FBtr0084958	109	37	34	45	15	12	56	55	48	23	21	15	36.35	53	20	0.367	-1.445	-3.342	0.000833005361138262	0.0135796443592431	0	0.2034	0.0981	0.0981	TRUE	NA
FBtr0330272	78	81	52	37	26	29	40	121	73	19	36	36	54.24	78	30	0.401	-1.319	-3.338	0.000843289656088701	0.0137224842051257	0.0385	0.1448	0.0889	0.0889	TRUE	NA
FBtr0086516	3106	1016	979	1955	796	888	1605	1521	1379	999	1094	1101	1283.35	1502	1065	0.708	-0.498	-3.322	0.000894992010033052	0.014459413925534	0.0053	0.0306	0.0153	0.0153	TRUE	NA
FBtr0304025	576	572	566	372	394	506	298	857	797	190	542	628	551.78	651	453	0.684	-0.548	-3.312	0.000925079600761227	0.0149187703056573	0.0035	0.0373	0.0177	0.0177	TRUE	NA
FBtr0340289	270	77	91	113	56	51	140	115	128	58	77	63	96.83	128	66	0.51	-0.972	-3.309	0.000935190369226261	0.0150548949617406	0.0081	0.0923	0.0502	0.0502	TRUE	NA
FBtr0345204	1279	306	209	625	162	72	661	458	294	319	223	89	340.82	471	210	0.437	-1.195	-3.292	0.000993114699834317	0.0158458920690378	0.1514	0.0445	0.0906	0.0906	TRUE	NA
FBtr0302568	193	73	50	80	28	37	100	109	70	41	38	46	67.46	93	42	0.447	-1.161	-3.282	0.00103038466041991	0.0162944827821848	0.0233	0.1214	0.072	0.072	TRUE	NA
FBtr0331591	300	75	67	100	42	50	155	112	94	51	58	62	88.76	120	57	0.472	-1.084	-3.282	0.00103143213085674	0.0162944827821848	0.0342	0.0984	0.0647	0.0647	TRUE	NA
FBtr0084863	404	129	152	245	97	89	209	193	214	125	133	110	164.16	205	123	0.598	-0.741	-3.268	0.00108327179733741	0.0170134063641059	0	0.0649	0.0302	0.0302	TRUE	NA
FBtr0075806	100	30	32	29	16	11	52	45	45	15	22	14	32.02	47	17	0.349	-1.517	-3.234	0.0012222870028091	0.018751568898693	0	0.2275	0.117	0.117	TRUE	NA
FBtr0304712	206	23	37	82	12	14	106	34	52	42	16	17	44.8	64	25	0.392	-1.351	-3.228	0.00124754603898894	0.0190944440432687	0	0.1699	0.0908	0.0908	TRUE	NA
FBtr0088457	519	126	123	222	83	100	268	189	173	113	114	124	163.62	210	117	0.561	-0.834	-3.219	0.00128518026263199	0.0196038918233966	0.0208	0.0651	0.0412	0.0412	TRUE	NA
FBtr0110795	1589	674	641	814	444	615	821	1009	903	416	610	763	753.73	911	596	0.638	-0.648	-3.217	0.00129651961123809	0.0197434532015396	0.0224	0.0341	0.0278	0.0278	TRUE	NA
FBtr0343155	4633	1835	2056	2678	1603	1758	2394	2748	2895	1369	2204	2181	2298.39	2679	1918	0.701	-0.513	-3.209	0.00133232923661235	0.0202204512930309	0.0106	0.0284	0.0179	0.0179	TRUE	NA
FBtr0305618	917	238	135	403	117	120	474	356	190	206	161	149	256.01	340	172	0.516	-0.953	-3.202	0.00136335980684429	0.0205558769357295	0.0672	0.0508	0.0588	0.0588	TRUE	NA
FBtr0306170	684	62	100	160	40	64	353	93	141	82	55	79	133.88	196	72	0.417	-1.262	-3.202	0.0013635512376668	0.0205558769357295	0.1296	0.0738	0.1002	0.1002	TRUE	NA
FBtr0300850	826	384	304	706	160	145	427	575	428	361	220	180	365.11	477	254	0.515	-0.956	-3.202	0.00136613790326959	0.0205604894790908	0.0798	0.0433	0.0609	0.0609	TRUE	NA
FBtr0089350	149	422	766	22	334	459	77	632	1079	11	459	569	471.23	596	346	0.399	-1.324	-3.2	0.00137216766002416	0.020616819091863	0.2352	0.0393	0.1167	0.1167	TRUE	NA
FBtr0334067	235	72	130	100	50	66	121	108	183	51	69	82	102.34	137	67	0.481	-1.055	-3.2	0.00137585369258571	0.0206378053887857	0.0458	0.0887	0.067	0.067	TRUE	NA
FBtr0300979	638	544	554	475	421	394	330	815	780	243	579	489	539.12	642	437	0.691	-0.533	-3.198	0.0013825917320739	0.020704426021007	0.0036	0.0375	0.018	0.018	TRUE	NA
FBtr0085870	1155	269	302	653	217	246	597	403	425	334	298	305	393.69	475	312	0.663	-0.593	-3.194	0.001401008626409	0.0209107496143661	0.0072	0.042	0.0219	0.0219	TRUE	NA
FBtr0080975	1076	214	192	455	143	172	556	320	270	233	197	213	298.23	382	214	0.58	-0.785	-3.193	0.00140679978343903	0.0209278878674964	0.0323	0.0472	0.0393	0.0393	TRUE	NA
FBtr0300976	107	8	19	17	4	4	55	12	27	9	5	5	18.86	31	6	0.214	-2.225	-3.194	0.00140484192631073	0.0209278878674964	0.0979	0.3684	0.2367	0.2367	TRUE	NA
FBtr0112740	381	81	150	222	54	64	197	121	211	113	74	79	132.75	176	89	0.5	-0.999	-3.185	0.0014499494948908	0.021534258148996	0.0488	0.0743	0.0615	0.0615	TRUE	NA
FBtr0081997	855	304	422	485	194	310	442	455	594	248	267	385	398.41	497	300	0.6	-0.738	-3.177	0.00148779232650857	0.0220237238480702	0.0307	0.0418	0.0361	0.0361	TRUE	NA
FBtr0079801	311	68	80	186	43	35	161	102	113	95	59	43	95.47	125	66	0.518	-0.948	-3.176	0.0014942399031054	0.0220572919660454	0	0.0933	0.0507	0.0507	TRUE	NA
FBtr0300975	2537	681	803	1543	613	638	1311	1020	1131	789	843	791	980.72	1154	808	0.701	-0.513	-3.164	0.0015586976116197	0.022922771564032	0.0085	0.0321	0.0178	0.0178	TRUE	NA
FBtr0071346	245	54	40	64	12	34	127	81	56	33	16	42	59.2	88	30	0.357	-1.485	-3.155	0.00160229855711665	0.0233355759166504	0.1351	0.1348	0.1349	0.1349	TRUE	NA
FBtr0080864	22735	5824	6943	15055	5007	6052	11748	8722	9778	7695	6883	7507	8721.97	10083	7362	0.734	-0.446	-3.156	0.00160123068916028	0.0233355759166504	0.0089	0.0263	0.0142	0.0142	TRUE	NA
